id,name,map_url,img_url,rating,total_review,pricing,address,city,category,about,opening_hours,keyword_category
274ed9da-0d9b-4b13-9d1c-243cf8966de1,Warung Inyong,https://www.google.com/maps/place/Warung+Inyong/data=!4m7!3m6!1s0x2e7a59047fff5e3f:0x3d2a94ec79dbe0c9!8m2!3d-7.7611287!4d110.3714063!16s%2Fg%2F11b8v9ymhh!19sChIJP17_fwRZei4RyeDbeeyUKj0?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPH-2VuO25qKggFm_llPvPcqwtqSkdk0-RDVeZA=w408-h544-k-no,4.5,1232,Inexpensive,"Jl. Selokan Mataram, Pogung Kidul, Sinduadi, Kec. Mlati, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55284, Indonesia",Kabupaten Sleman,"{""area"": ""63"", ""college_students"": ""62"", ""meeting"": ""26"", ""rice_field"": ""16"", ""lectures"": ""14"", ""cats"": ""12"", ""gadjah_mada_university"": ""11"", ""alley"": ""10"", ""campus"": ""10"", ""apartment"": ""8""}","{""service_options"": ""outdoor seating, no-contact delivery, delivery, takeout, dine-in"", ""highlights"": ""fast service"", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom, wheelchair accessible seating"", ""offerings"": ""coffee, halal food, healthy options, kids' menu, quick bite, vegetarian options"", ""dining_options"": ""breakfast, brunch, lunch, dinner, dessert, seating"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations""}",{},"[""tempat makan""]"
212bc856-d4eb-49e4-9817-7c41540ab271,Panggung Sopingen,https://www.google.com/maps/place/Panggung+Sopingen/data=!4m7!3m6!1s0x2e7a5719b19ea785:0x10ba09850ca9f02d!8m2!3d-7.8269702!4d110.3989735!16s%2Fg%2F11d_7zp8qc!19sChIJhaeesRlXei4RLfCpDIUJuhA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO19GuoY1tQEOQj0t7eMQKkSj7H5KZA8Gf6WpU7=w408-h244-k-no,4.4,24,,"Gg. Kp. Pekaten No.870, Prenggan, Kec. Kotagede, Kota Yogyakarta, Daerah Istimewa Yogyakarta 55172",Kabupaten Bantul,{},"{""amenities"": ""good for kids""}",{},['tempat makan']
ee64c877-8a7e-4827-8704-e88ede897b82,ASTON Bellevue Radio Dalam,https://www.google.com/maps/place/ASTON+Bellevue+Radio+Dalam/data=!4m10!3m9!1s0x2e69f1a15325b43b:0x6df1fe4fe922fdea!5m2!4m1!1i2!8m2!3d-6.264002!4d106.788398!16s%2Fg%2F11h1ktzfq!19sChIJO7QlU6HxaS4R6v0i6U_-8W0?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOakJTr4TSjxWylm_8qPhiPPj8z29_N1WDju2sb=w408-h342-k-no,4.4,3411,,"Jl. H. Nawi Raya Jl. Radio Dalam Raya No.1, RT.3/RW.1, Gandaria Utara, Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12420, Indonesia",Kota Jakarta Selatan,{},{},{},
340ac159-5b85-4e4c-a4e7-e6cdee137dc4,Hotel NEO Puri Indah - Jakarta,https://www.google.com/maps/place/Hotel+NEO+Puri+Indah+-+Jakarta/data=!4m10!3m9!1s0x2e69f7accb7b6ca5:0x547491332d4d6c7e!5m2!4m1!1i2!8m2!3d-6.1844488!4d106.736229!16s%2Fg%2F11rf7y0vtc!19sChIJpWx7y6z3aS4RfmxNLTORdFQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMR8yZp1MMfPD-LGmmn4FZqDxEZSRBMf8rHCwxv=w408-h544-k-no,4.7,1367,,"Jl. Kembangan Raya No.8, Kembangan Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",Kota Jakarta Barat,{},{},{},"[""penginapan""]"
59972f0c-8f68-4bae-ab55-23cd422dcbf4,Hotel NEO+ Kebayoran,https://www.google.com/maps/place/Hotel+NEO%2B+Kebayoran/data=!4m10!3m9!1s0x2e69f1217a074ae1:0x2b0f02bad3f7bad2!5m2!4m1!1i2!8m2!3d-6.2380194!4d106.7778809!16s%2Fg%2F11d_9jgg7t!19sChIJ4UoHeiHxaS4R0rr307oCDys?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNnxMHUtUGojdS3LtNgVZKUZW5klA8YdvYyenMJ=w408-h307-k-no,4.4,3016,,"Jl. Ciledug Raya No.35, Cipulir, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12230, Indonesia",Kota Jakarta Selatan,{},{},{},"[""penginapan""]"
ca0f5998-e75d-436b-ad55-ed733bb4823e,RM Mangunan Baru,https://www.google.com/maps/place/RM+Mangunan+Baru/data=!4m7!3m6!1s0x2e7a53617e5a8b79:0xb795ae91a8c72125!8m2!3d-7.9318416!4d110.4295033!16s%2Fg%2F11c6tt__lq!19sChIJeYtafmFTei4RJSHHqJGulbc?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMPIZlVeKiSTnQhHgHGBqMhIwPcw0hv9V2b6kNw=w408-h306-k-no,4.3,63,,"3C9H+7R6, Jl. Mangunan, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783, Indonesia",Kabupaten Bantul,"{""attractions"": ""3"", ""area"": ""3""}","{""service_options"": ""outdoor seating, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible seating"", ""offerings"": ""coffee, halal food, kids' menu"", ""dining_options"": ""brunch, lunch, dinner, dessert, seating"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations""}",{},
3031bbdf-719a-4624-a93e-0d7c947d977d,Joglo Dahar Gedhang Mas,https://www.google.com/maps/place/Joglo+Dahar+Gedhang+Mas/data=!4m7!3m6!1s0x2e7a56e5dbe17c5f:0xa62506096dac2990!8m2!3d-7.843906!4d110.3958245!16s%2Fg%2F11c7sz6z20!19sChIJX3zh2-VWei4RkCmsbQkGJaY?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNVmnYZsg2BwDB6Tkw2kYNdP7uhDKQfKpVy_SSj=w408-h408-k-no,4.3,2294,Moderate,"Glondong, Wirokerten, Banguntapan, Bantul Regency, Special Region of Yogyakarta 55194, Indonesia",Kabupaten Bantul,"{""area"": ""269"", ""pond"": ""53"", ""wedding"": ""20"", ""ini"": ""16"", ""gazebo"": ""16"", ""gurame"": ""15"", ""nature"": ""13"", ""conference"": ""12"", ""mosquitoes"": ""9"", ""rural"": ""8""}","{""service_options"": ""outdoor seating, no-contact delivery, delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible seating"", ""offerings"": ""coffee, halal food, kids' menu, vegan options, vegetarian options"", ""dining_options"": ""breakfast, brunch, lunch, dinner, catering, dessert, seating"", ""amenities"": ""good for kids, high chairs, restroom, wi-fi, free wi-fi"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations""}",{},
ad59ee8d-b91b-4d1b-b1ba-5972ca9ce4f9,"Mie Ayam Sabrang ""Kinanthi"" (Mie Ayam Tanpa Micin Bantul)",https://www.google.com/maps/place/Mie+Ayam+Sabrang+%22Kinanthi%22+%28Mie+Ayam+Tanpa+Micin+Bantul%29/data=!4m7!3m6!1s0x2e7aff7b1f1aeee5:0x1dda99eea397cd22!8m2!3d-7.9304934!4d110.3347889!16s%2Fg%2F11fmjplvjd!19sChIJ5e4aH3v_ei4RIs2Xo-6Z2h0?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNcXgjV9gzfUXrOLfcI5NQVm4559DQmQiPMFXvz=w408-h306-k-no,4.5,787,Inexpensive,"Jl. Ganjuran, Sorok, Sumbermulyo, Kec. Bambanglipuro, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55764, Indonesia",Kabupaten Bantul,"{""bumbu"": ""45"", ""umami"": ""35"", ""area"": ""34"", ""sweet"": ""31"", ""village"": ""21"", ""chicken_feet"": ""11"", ""standards"": ""10"", ""patience"": ""9"", ""toppings"": ""6""}","{""service_options"": ""takeout, dine-in"", ""No accessibility"": ""wheelchair accessible parking lot"", ""offerings"": ""kids' menu"", ""dining_options"": ""seating"", ""amenities"": ""restroom"", ""atmosphere"": ""casual"", ""crowd"": ""family-friendly"", ""payments"": ""cash-only""}",{},
e3a8a86e-6d14-4df3-a9c3-81d03d42976a,Desa Wisata Pentingsari,https://www.google.com/maps/place/Desa+Wisata+Pentingsari/data=!4m7!3m6!1s0x2e7a5de3a525c159:0xf67c163f17bf42f9!8m2!3d-7.6428597!4d110.4295754!16s%2Fg%2F11f1wp2429!19sChIJWcElpeNdei4R-UK_Fz8WfPY?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNcc-sPGFRa3qJ2TjPwk2e0oEh_OQ2grKtiHusp=w408-h306-k-no,4.5,1117,,"Pentingsari, Umbulharjo, Cangkringan, Sleman Regency, Special Region of Yogyakarta, Indonesia",Kabupaten Sleman,"{""cold_temperature"": ""78"", ""camping"": ""45"", ""homestay"": ""32"", ""outdoor_education"": ""31"", ""merapi"": ""26"", ""rural_area"": ""23"", ""society"": ""21"", ""learning"": ""19"", ""school"": ""12"", ""gamelan"": ""7""}","{""accessibility"": ""wheelchair accessible seating"", ""amenities"": ""gender-neutral restroom, good for kids"", ""planning"": ""appointment required""}",{},"[""tempat wisata"", ""things to do""]"
48e44637-9020-4b7d-b796-b4264ed91aab,HOTEL SALEH,https://www.google.com/maps/place/HOTEL+SALEH/data=!4m10!3m9!1s0x2e69f4f51a0a0d4b:0xbfee1af07ac523!5m2!4m1!1i2!8m2!3d-6.193812!4d106.8671524!16s%2Fg%2F1tmwkz4w!19sChIJSw0KGvX0aS4RI8V68BruvwA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOzb7Kvqc2Tx49NS_ouIExvq-ju8Qk3X7TkUEor=w408-h408-k-no,3.6,466,,"Jl. Utan Kayu Raya No.56, RT.12/RW.6, Utan Kayu Utara, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120, Indonesia",Kota Jakarta Timur,{},{},{},"[""penginapan""]"
6dc1b329-1c1f-411e-b44f-88d525751e6d,History Museum of Antiquities Pleret,https://www.google.com/maps/place/History+Museum+of+Antiquities+Pleret/data=!4m7!3m6!1s0x2e7a56a2fe677a3f:0x6ebc26e4c0367567!8m2!3d-7.8684887!4d110.4052046!16s%2Fg%2F11b6pnrvvb!19sChIJP3pn_qJWei4RZ3U2wOQmvG4?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPgjCqmLmBDU7F0BgGDu_yprwb-e7z9lrrTemo0=w426-h240-k-no,4.5,700,,"4CJ4+J34, Jl. Pleret, Kedaton, Pleret, Kec. Pleret, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55797",Kabupaten Bantul,"{""islam"": ""30"", ""kraton"": ""19"", ""well"": ""16"", ""area"": ""11"", ""tofu"": ""9"", ""ancient"": ""8"", ""hindu"": ""6"", ""south"": ""6"", ""cultural_property"": ""5""}","{""amenities"": ""good for kids, toilets"", ""No amenities"": ""restaurant""}",{},"[""tempat makan"", ""things to do""]"
186a6d49-5fad-4916-8838-afdd473ce20c,Thiwul Ayu Mbok Sum,https://www.google.com/maps/place/Thiwul+Ayu+Mbok+Sum/data=!4m7!3m6!1s0x2e7a549dc1f3a6eb:0x13c6b2949f4b2812!8m2!3d-7.9309903!4d110.4247001!16s%2Fg%2F1pzwfj525!19sChIJ66bzwZ1Uei4REihLn5SyxhM?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNuXEZ-tx51kiXnlnIxv7wCKnKMAYxc4gY7R1rQ=w408-h306-k-no,4.5,1722,Inexpensive,"Jalan Mangunan KM.4.5, RT.15, Mangunan, Dlingo, Cempluk, Mangunan, Kec. Dlingo, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55783, Indonesia",Kabupaten Bantul,"{""menu"": ""50"", ""ayam_goreng"": ""41"", ""palm_sugar"": ""38"", ""traditional_food"": ""31"", ""nasi"": ""25"", ""region"": ""22"", ""white_sugar"": ""18"", ""forest"": ""18"", ""cassava"": ""15"", ""candles"": ""5""}","{""payments"": ""debit cards, credit cards""}",{},
4dd59634-e1ca-470d-9975-5ad4af3e869d,Kebun Teh Nglinggo,,https://lh5.googleusercontent.com/p/AF1QipMyJspgFhnWRb5vivdL_zeFjYweI8PAK1mkk77Y=w408-h261-k-no,4.5,3938,,"943R+5HH, Nglinggo Barat, Pagerharjo, Kec. Samigaluh, Kabupaten Kulon Progo, Daerah Istimewa Yogyakarta 55673, Indonesia",Kabupaten Kulon Progo,"{""scenery"": ""242"", ""cold"": ""183"", ""air"": ""178"", ""vehicles"": ""108"", ""liver"": ""53"", ""plantation"": ""50"", ""fog"": ""44"", ""brakes"": ""24"", ""chinese_tea"": ""14"", ""geblek"": ""7""}","{""description"": ""lush tea plantation on a hill, offering scenic walking trails & steps to sweeping vistas."", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot"", ""amenities"": ""good for kids""}","{'Tuesday': '7AM to 6PM', 'Wednesday': '7AM to 6PM', 'Thursday(Pancasila Day)': '7AM to 6PM, Hours might differ', 'Friday': '7AM to 6PM', 'Saturday': '7AM to 6PM', 'Sunday': '7AM to 6PM', 'Monday': '7AM to 6PM'}",
6e25fa5a-22d8-4a9b-a99a-1aaa65d01124,Waroeng Steak And Shake Grogol Jakarta,https://www.google.com/maps/place/Waroeng+Steak+And+Shake+Grogol+Jakarta/data=!4m7!3m6!1s0x2e69f643cda918e3:0x942c77e8cf26045f!8m2!3d-6.1657927!4d106.795613!16s%2Fg%2F1tht97vv!19sChIJ4xipzUP2aS4RXwQmz-h3LJQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNLKazNTQBSFRKEHc12Sfypr3CAN4cUAJnxryLW=w408-h306-k-no,4.3,5819,Moderate,"Jl. Dr. Susilo Raya No.9, Grogol, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11450, Indonesia",Kota Jakarta Barat,"{""service_quality"": ""67"", ""ac_units"": ""33"", ""cashier"": ""28"", ""doctor"": ""25"", ""lg"": ""25"", ""working_class"": ""21"", ""gallium"": ""11"", ""queue"": ""11"", ""lama"": ""10"", ""relativism"": ""8""}","{""service_options"": ""outdoor seating, no-contact delivery, delivery, takeout, dine-in"", ""highlights"": ""fast service"", ""accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible restroom"", ""offerings"": ""coffee, halal food, kids' menu, quick bite"", ""dining_options"": ""lunch, dinner, dessert, seating"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations"", ""payments"": ""debit cards, credit cards""}",{},"[""tempat makan""]"
ea8d71ca-961f-4e4b-853f-035d9ecfbb9d,Rumah Makan Bungo Padi,https://www.google.com/maps/place/Rumah+Makan+Bungo+Padi/data=!4m7!3m6!1s0x2e7a55ee10736159:0xcfeeec6e1340c045!8m2!3d-7.894283!4d110.343566!16s%2Fg%2F11b6h_4hts!19sChIJWWFzEO5Vei4RRcBAE27s7s8?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipN3sJcT0r-PBKggFFFbXBFWHKLrVcubmsTn0RF9=w426-h240-k-no,4.3,49,,"Jl. Dr. Wahidin Sudiro Husodo, Nogosari, Trirenggo, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55714, Indonesia",Kabupaten Bantul,"{""nasi"": ""4"", ""sambal"": ""4"", ""rendang"": ""3""}","{""service_options"": ""takeout, dine-in"", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible seating"", ""offerings"": ""coffee, halal food"", ""dining_options"": ""lunch"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""payments"": ""cash-only""}",{},
3b1237cf-e7df-4fba-83f5-82b81e35920a,Dapur Master Gorontalo,https://www.google.com/maps/place/Dapur+Master+Gorontalo/data=!4m7!3m6!1s0x2e69f52844404913:0x452011a551582f7!8m2!3d-6.1873014!4d106.8612513!16s%2Fg%2F11sq6d_kdy!19sChIJE0lARCj1aS4R94IVVRoBUgQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipPPjOmDv2fophVp5azP0TSu3JqkwdLeujEPj3qy=w408-h544-k-no,4.9,27,,"Jl. Percetakan Negara IV No.39, RW.9, Johar Baru, Kec. Johar Baru, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10560, Indonesia",Kota Jakarta Utara,"{""nasi_kuning"": ""6"", ""dishes"": ""3""}","{""service_options"": ""no-contact delivery, delivery, takeout, dine-in"", ""offerings"": ""halal food"", ""dining_options"": ""lunch, dinner"", ""amenities"": ""good for kids"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups""}",{},
7725324e-e93b-46e5-adf3-30f47ba71e34,Gule & Tongseng Ayam Kampung Sudimoro 3,https://www.google.com/maps/place/Gule+%26+Tongseng+Ayam+Kampung+Sudimoro+3/data=!4m7!3m6!1s0x2e7a561b43542787:0xb99571ed7cfd27e7!8m2!3d-7.86857!4d110.337607!16s%2Fg%2F11b6gqg_48!19sChIJhydUQxtWei4R5yf9fO1xlbk?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNs5gPkQL-syYnGM5gpBkWPkNtWT5BwkWRFPBUq=w408-h725-k-no,4.6,855,Inexpensive,"48JQ+H2H, Jl. Bantul, Sawahan, Pendowoharjo, Kec. Sewon, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55186, Indonesia",Kabupaten Bantul,"{""sweet"": ""19"", ""heat"": ""17"", ""market"": ""15"", ""meat"": ""15"", ""parking"": ""12"", ""nasi"": ""8"", ""spicy"": ""7"", ""plush"": ""6"", ""pepper"": ""6"", ""gulai"": ""5""}","{""service_options"": ""outdoor seating, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot, wheelchair accessible seating"", ""offerings"": ""halal food"", ""dining_options"": ""breakfast, lunch, seating"", ""amenities"": ""good for kids, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""groups"", ""planning"": ""accepts reservations"", ""payments"": ""cash-only""}",{},
14b333cd-8572-4b69-90ed-fecb7fbcf0da,Oak Tree Hotel Jakarta,https://www.google.com/maps/place/Oak+Tree+Hotel+Jakarta/data=!4m10!3m9!1s0x2e69f16ce82e7e2f:0x972de46e770f4dbf!5m2!4m1!1i2!8m2!3d-6.2452963!4d106.7957752!16s%2Fg%2F1pp2t_4cz!19sChIJL34u6GzxaS4Rv00Pd27kLZc?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/AE4_-5HNuOV-9r-bTqKqtYJF725JedI_LKHc3DaZn3i_WrSnu4eVFbR3-JXzbRk7JvtSVNqRURIVGaRgYH9O1a3sEV488rbbjMVSYZNvNwsfZcbhJsKpy34AI6D5ZxVSuH2y3bSt4u77IZDt4dM_YxiSAzWRjkBFoJtZnJionSf7gd-r8VWSJ9LQMFYzPQ=w408-h318-k-no,3.9,1210,,"Jl. Sampit 5 No.3, RT.1/RW.6, Kramat Pela, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12130, Indonesia",Kota Jakarta Selatan,{},{},{},"[""penginapan""]"
96d93e75-06a4-4c6d-9b03-f7a2117b106c,Inessya Resort,https://www.google.com/maps/place/Inessya+Resort/data=!4m10!3m9!1s0x2e7bba93ebb44f41:0x9c9929ca51b463ab!5m2!4m1!1i2!8m2!3d-8.1330199!4d110.5525024!16s%2Fg%2F11c57d9b2d!19sChIJQU-065O6ey4Rq2O0UcopmZw?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNHu-wMsw0m9EiIK-JeGspEOiAuK1RR4T-AQHCo=w426-h240-k-no,4.4,288,,"Jl. Ke Puncak Tim., Rejosari, Kemadang, Kec. Tanjungsari, Kabupaten Gunung Kidul, Daerah Istimewa Yogyakarta 55881, Indonesia",Kabupaten Gunung Kidul,{},{},{},
cc16f5c7-e750-4e11-ba58-bc72c595db15,Swiss-Belhotel Pondok Indah,https://www.google.com/maps/place/Swiss-Belhotel+Pondok+Indah/data=!4m10!3m9!1s0x2e69f1ba96abaf27:0x6b316aad4a07a012!5m2!4m1!1i2!8m2!3d-6.2876493!4d106.7798051!16s%2Fg%2F11bc7ry7dn!19sChIJJ6-rlrrxaS4REqAHSq1qMWs?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipM85EzzcawOe5VOXieURWHMX3k7-Qgp-DGhnDlO=w408-h272-k-no,4.6,8513,,"Jl. Metro Pondok Indah, Pd. Pinang, Kec. Kby. Lama, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12310, Indonesia",Kota Jakarta Selatan,{},{},{},['penginapan']
b76579c0-4396-4029-8991-456d4ae8927f,Tantular Cafe Pesanggrahan,https://www.google.com/maps/place/Tantular+Cafe+Pesanggrahan/data=!4m7!3m6!1s0x2e69f703690f25bb:0x627d67569f61780a!8m2!3d-6.187475!4d106.755707!16s%2Fg%2F11bwn5mm4b!19sChIJuyUPaQP3aS4RCnhhn1ZnfWI?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNawCfOnm_kETkrxLnoK7VRHMl6iLAKZr2i1Is0=w508-h240-k-no,4.4,479,Moderate,"2, Jl. Pesanggrahan No.10G, RT.1/RW.9, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia",Kota Jakarta Barat,"{""price"": ""25"", ""music"": ""11"", ""meeting"": ""9"", ""family"": ""9"", ""room"": ""8"", ""area"": ""8"", ""snack"": ""7"", ""waiters"": ""7"", ""board_games"": ""6"", ""soto"": ""5""}","{""description"": ""cool gathering place with laid-back local eats, art on the walls & sports on tv."", ""service_options"": ""outdoor seating, no-contact delivery, delivery, takeout, dine-in"", ""No accessibility"": ""wheelchair accessible entrance, wheelchair accessible seating"", ""offerings"": ""alcohol, beer, coffee"", ""dining_options"": ""breakfast, brunch, lunch, dinner, dessert, seating"", ""amenities"": ""good for kids, high chairs, restroom"", ""atmosphere"": ""casual, cozy"", ""crowd"": ""family-friendly, groups"", ""planning"": ""accepts reservations"", ""payments"": ""cash-only, debit cards, credit cards""}",{},['kegiatan']
a1f6dff9-bfee-4eb0-93b8-1e5fa4bc7f68,Sei'ra - Makanan Khas NTT,https://www.google.com/maps/place/Sei%27ra+-+Makanan+Khas+NTT/data=!4m7!3m6!1s0x2e69f7ad10d3fbe5:0xb43c1401c2825113!8m2!3d-6.1698028!4d106.7687222!16s%2Fg%2F11g8nhv7wf!19sChIJ5fvTEK33aS4RE1GCwgEUPLQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMIHkdxtEdcj2WDKTU6J0wijrwfOifOHgzdzh41=w426-h240-k-no,4.2,288,Moderate,"Kemuning F8 No. 3 A, Jl. Taman Ratu Raya, RT.9/RW.13, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia",Kota Jakarta Barat,"{""pork"": ""33"", ""price"": ""15"", ""sambal"": ""14"", ""nasi_campur"": ""6"", ""papaya"": ""5"", ""halal_food"": ""5"", ""pedas"": ""5"", ""smoked"": ""4"", ""seasoned"": ""3"", ""keropok"": ""3""}","{""service_options"": ""delivery, takeout, dine-in"", ""accessibility"": ""wheelchair accessible parking lot, wheelchair accessible restroom"", ""No accessibility"": ""wheelchair accessible entrance"", ""offerings"": ""alcohol, beer, coffee"", ""dining_options"": ""breakfast, lunch, dinner"", ""amenities"": ""good for kids, restroom, wi-fi, free wi-fi"", ""atmosphere"": ""casual"", ""crowd"": ""family-friendly, groups"", ""planning"": ""accepts reservations"", ""payments"": ""debit cards, credit cards""}",{},"[""tempat makan""]"
dde1ae6d-a36c-495e-8e5f-8c6b0f656ea0,Masjid Raya KH. Hasyim Asy'ari Jakarta,https://www.google.com/maps/place/Masjid+Raya+KH.+Hasyim+Asy%27ari+Jakarta/data=!4m7!3m6!1s0x2e69f9d204c2228d:0x28838766c63376fa!8m2!3d-6.1589414!4d106.7161672!16s%2Fg%2F11d_drvvsc!19sChIJjSLCBNL5aS4R-nYzxmaHgyg?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOJ0TnyAyHcy6botbhtPRUX4BIHtKJVuJ1uCICh=w426-h240-k-no,4.6,2733,,"Jl. Rusunawa Pesakih No.14, RT.3/RW.14, Duri Kosambi, Kecamatan Cengkareng, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11750, Indonesia",Kota Jakarta Barat,"{""area"": ""287"", ""congregational_prayer"": ""35"", ""shape"": ""19"", ""ini"": ""17"", ""roof"": ""12"", ""transjakarta"": ""11"", ""joko_widodo"": ""10"", ""government"": ""10"", ""nahdlatul_ulama"": ""8""}","{""accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot""}",{},['kegiatan']
86fde9ca-61e4-46d8-a0d7-11e6398d89ae,Pondok Pesantren Asshiddiqiyah Center,https://www.google.com/maps/place/Pondok+Pesantren+Asshiddiqiyah+Center/data=!4m7!3m6!1s0x2e69f7ac09efddf5:0xb0465c152f3f5aea!8m2!3d-6.1746384!4d106.7661815!16s%2Fg%2F1td2qdbr!19sChIJ9d3vCaz3aS4R6lo_LxVcRrA?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMCO-r_zJhHizUXmcC1tS2ldk8QVcosU_JmQvnT=w408-h725-k-no,4.6,168,,"Jl. Panjang No.6C, RT.5/RW.11, Kedoya Utara, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia",Kota Jakarta Barat,"{""santri"": ""7"", ""namaz"": ""4"", ""assalamualaikum"": ""4"", ""capital"": ""3""}","{""accessibility"": ""wheelchair accessible entrance, wheelchair accessible parking lot""}",{},['kegiatan']
25e41bc6-b5df-478d-8566-cedb6be71814,Whiz Hotel Falatehan Jakarta,https://www.google.com/maps/place/Whiz+Hotel+Falatehan+Jakarta/data=!4m10!3m9!1s0x2e69f169392191bd:0x82b738a39b0698b!5m2!4m1!1i2!8m2!3d-6.2426831!4d106.801712!16s%2Fg%2F11dyqrp32p!19sChIJvZEhOWnxaS4Ri2mwOYpzKwg?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipMTdkzoDc_YmhsUehlD6wP77aY1daFN_qMZ9FsE=w408-h544-k-no,4.1,742,,"Jl Jl. Falatehan I No.40, RW.1, Melawai, Kec. Kby. Baru, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12160, Indonesia",Kota Jakarta Selatan,{},{},{},"[""penginapan""]"
